exch,contract,area,code,indust,name,product,exchg
SSE,688700,苏州市,688700,机械设备-专用设备-其它专用机械,东威科技,STK,SSE
SSE,688701,杭州市,688701,公用事业-环保工程及服务-环保工程及服务,卓锦股份,STK,SSE
SSE,688707,贵阳市,688707,化工-化学制品-其他化学制品,振华新材,STK,SSE
SSE,688711,常州市,688711,电子-半导体-分立器件,宏微科技,STK,SSE
SSE,688718,上海市,688718,化工-化学制品-其他化学制品,唯赛勃,STK,SSE
SSE,688722,北京市,688722,化工-化学纤维-其他纤维,同益中,STK,SSE
SSE,688728,None,688728,电子-半导体-集成电路,格科微,STK,SSE
SSE,688733,蚌埠市,688733,化工-化学制品-其他化学制品,壹石通,STK,SSE
SSE,688737,成都市,688737,汽车-汽车零部件-汽车零部件,中自科技,STK,SSE
SSE,688739,沈阳市,688739,医药生物-生物制品-生物制品,成大生物,STK,SSE
SSE,688766,上海市,688766,电子-半导体-集成电路,普冉股份,STK,SSE
SSE,688767,杭州市,688767,医药生物-医疗器械-医疗器械,博拓生物,STK,SSE
SSE,688768,合肥市,688768,机械设备-仪器仪表-仪器仪表,容知日新,STK,SSE
SSE,688772,珠海市,688772,电气设备-电源设备-储能设备,珠海冠宇,STK,SSE
SSE,688776,成都市,688776,国防军工-航天装备-航天装备,国光电气,STK,SSE
SSE,688777,杭州市,688777,电气设备-电气自动化设备-工控自动化,中控技术,STK,SSE
SSE,688778,厦门市,688778,化工-化学制品-其他化学制品,厦钨新能,STK,SSE
SSE,688779,长沙市,688779,化工-化学制品-其他化学制品,长远锂科,STK,SSE
SSE,688786,赣州市,688786,有色金属-金属非金属新材料-金属新材料,悦安新材,STK,SSE
SSE,688787,北京市,688787,计算机-计算机应用-IT服务,海天瑞声,STK,SSE
SSE,688788,深圳市,688788,国防军工-地面兵装-地面兵装,科思科技,STK,SSE
SSE,688789,杭州市,688789,机械设备-专用设备-纺织服装设备,宏华数科,STK,SSE
SSE,688793,深圳市,688793,家用电器-白色家电-小家电,倍轻松,STK,SSE
SSE,688798,上海市,688798,电子-半导体-集成电路,艾为电子,STK,SSE
SSE,688799,长沙市,688799,医药生物-化学制药-化学制剂,华纳药厂,STK,SSE
SSE,688800,苏州市,688800,电子-电子制造-电子零部件制造,瑞可达,STK,SSE
SSE,688819,湖州市,688819,电气设备-电源设备-储能设备,天能股份,STK,SSE
SSE,688981,None,688981,电子-半导体-集成电路,中芯国际,STK,SSE
SSE,689009,境外,689009,机械设备-专用设备-其它专用机械,九号公司,STK,SSE
SZSE,000001,深圳市,000001,银行,平安银行,STK,SZSE
SZSE,000002,深圳市,000002,房地产,万科A,STK,SZSE
SZSE,000003,深圳市,000003,0,PT金田A(退市),STK,SZSE
SZSE,000004,深圳市,000004,医药生物,国农科技,STK,SZSE
SZSE,000005,深圳市,000005,公用事业,世纪星源,STK,SZSE
SZSE,000006,深圳市,000006,房地产,深振业A,STK,SZSE
SZSE,000007,深圳市,000007,商业贸易,全新好,STK,SZSE
SZSE,000008,北京市,000008,机械设备,神州高铁,STK,SZSE
SZSE,000009,深圳市,000009,综合,中国宝安,STK,SZSE
SZSE,000010,深圳市,000010,建筑装饰,*ST美丽,STK,SZSE
SZSE,000011,深圳市,000011,房地产,深物业A,STK,SZSE
SZSE,000012,深圳市,000012,建筑材料,南玻A,STK,SZSE
SZSE,000013,深圳市,000013,0,*ST石化A(退市),STK,SZSE
SZSE,000014,深圳市,000014,房地产,沙河股份,STK,SZSE
SZSE,000015,深圳市,000015,0,PT中浩A(退市),STK,SZSE
SZSE,000016,深圳市,000016,家用电器,深康佳A,STK,SZSE
SZSE,000017,深圳市,000017,汽车,深中华A,STK,SZSE
SZSE,000018,内江市,000018,0,神城A退(退市),STK,SZSE
SZSE,000019,深圳市,000019,商业贸易,深粮控股,STK,SZSE
SZSE,000020,深圳市,000020,电子,深华发A,STK,SZSE
SZSE,000021,深圳市,000021,电子,深科技,STK,SZSE
SZSE,000023,深圳市,000023,建筑材料,深天地A,STK,SZSE
SZSE,000024,深圳市,000024,0,招商地产(退市),STK,SZSE
SZSE,000025,深圳市,000025,汽车,特力A,STK,SZSE
SZSE,000026,深圳市,000026,轻工制造,飞亚达,STK,SZSE
SZSE,000027,深圳市,000027,公用事业,深圳能源,STK,SZSE
SZSE,000028,深圳市,000028,医药生物,国药一致,STK,SZSE
SZSE,000029,深圳市,000029,房地产,深深房A,STK,SZSE
SZSE,000030,长春市,000030,汽车,富奥股份,STK,SZSE
SZSE,000031,深圳市,000031,房地产,大悦城,STK,SZSE
SZSE,000032,深圳市,000032,通信,深桑达A,STK,SZSE
SZSE,000033,深圳市,000033,0,新都退(退市),STK,SZSE
SZSE,000034,深圳市,000034,计算机,神州数码,STK,SZSE
SZSE,000035,海安市,000035,公用事业,中国天楹,STK,SZSE
SZSE,000036,深圳市,000036,房地产,华联控股,STK,SZSE
SZSE,000037,深圳市,000037,公用事业,深南电A,STK,SZSE
SZSE,000038,深圳市,000038,传媒,深大通,STK,SZSE
SZSE,000039,深圳市,000039,机械设备,中集集团,STK,SZSE
SZSE,000040,深圳市,000040,公用事业,东旭蓝天,STK,SZSE
SZSE,000042,深圳市,000042,房地产,中洲控股,STK,SZSE
SZSE,000045,深圳市,000045,电子,深纺织A,STK,SZSE
SZSE,000046,北京市,000046,房地产,泛海控股,STK,SZSE
SZSE,000047,深圳市,000047,0,ST中侨(退市),STK,SZSE
SZSE,000048,深圳市,000048,农林牧渔,京基智农,STK,SZSE
SZSE,000049,深圳市,000049,电子,德赛电池,STK,SZSE
SZSE,000050,深圳市,000050,电子,深天马A,STK,SZSE
SZSE,000055,深圳市,000055,建筑装饰,方大集团,STK,SZSE
SZSE,000056,深圳市,000056,房地产,皇庭国际,STK,SZSE
SZSE,000058,深圳市,000058,商业贸易,深赛格,STK,SZSE
SZSE,000059,盘锦市,000059,化工,华锦股份,STK,SZSE
SZSE,000060,深圳市,000060,有色金属,中金岭南,STK,SZSE
SZSE,000061,深圳市,000061,商业贸易,农产品,STK,SZSE
SZSE,000062,深圳市,000062,电子,深圳华强,STK,SZSE
SZSE,000063,深圳市,000063,通信,中兴通讯,STK,SZSE
SZSE,000065,北京市,000065,建筑装饰,北方国际,STK,SZSE
SZSE,000066,深圳市,000066,计算机,中国长城,STK,SZSE
SZSE,000068,深圳市,000068,公用事业,华控赛格,STK,SZSE
SZSE,000069,深圳市,000069,房地产,华侨城A,STK,SZSE
SZSE,000070,深圳市,000070,通信,特发信息,STK,SZSE
SZSE,000078,深圳市,000078,医药生物,海王生物,STK,SZSE
SZSE,000088,深圳市,000088,交通运输,盐田港,STK,SZSE
SZSE,000089,深圳市,000089,交通运输,深圳机场,STK,SZSE
SZSE,000090,深圳市,000090,房地产,天健集团,STK,SZSE
SZSE,000096,深圳市,000096,化工,广聚能源,STK,SZSE
SZSE,000099,深圳市,000099,交通运输,中信海直,STK,SZSE
SZSE,000100,惠州市,000100,电子,TCL科技,STK,SZSE
SZSE,000150,汕头市,000150,医药生物,宜华健康,STK,SZSE
SZSE,000151,北京市,000151,商业贸易,中成股份,STK,SZSE
SZSE,000153,无为市,000153,医药生物,丰原药业,STK,SZSE
SZSE,000155,成都市,000155,公用事业,川能动力,STK,SZSE
SZSE,000156,杭州市,000156,传媒,华数传媒,STK,SZSE
SZSE,000157,长沙市,000157,机械设备,中联重科,STK,SZSE
SZSE,000158,石家庄市,000158,计算机,常山北明,STK,SZSE
SZSE,000159,乌鲁木齐市,000159,化工,国际实业,STK,SZSE
SZSE,000166,乌鲁木齐市,000166,非银金融,申万宏源,STK,SZSE
SZSE,000301,苏州市,000301,化工,东方盛虹,STK,SZSE
SZSE,000333,佛山市,000333,家用电器,美的集团,STK,SZSE
SZSE,000338,潍坊市,000338,汽车,潍柴动力,STK,SZSE
SZSE,000400,许昌市,000400,电气设备,许继电气,STK,SZSE
SZSE,000401,唐山市,000401,建筑材料,冀东水泥,STK,SZSE
SZSE,000402,北京市,000402,房地产,金融街,STK,SZSE
SZSE,000403,太原市,000403,医药生物,双林生物,STK,SZSE
SZSE,000404,景德镇市,000404,家用电器,长虹华意,STK,SZSE
SZSE,000405,珠海市,000405,0,ST鑫光(退市),STK,SZSE
SZSE,000406,东营市,000406,0,石油大明(退市),STK,SZSE
SZSE,000407,济南市,000407,公用事业,胜利股份,STK,SZSE
SZSE,000408,格尔木市,000408,化工,藏格控股,STK,SZSE
SZSE,000409,济南市,000409,综合,ST地矿,STK,SZSE
SZSE,000410,沈阳市,000410,机械设备,*ST沈机,STK,SZSE
SZSE,000411,杭州市,000411,医药生物,英特集团,STK,SZSE
SZSE,000412,长春市,000412,0,ST五环(退市),STK,SZSE
SZSE,000413,石家庄市,000413,电子,东旭光电,STK,SZSE
SZSE,000415,乌鲁木齐市,000415,非银金融,渤海租赁,STK,SZSE
SZSE,000416,青岛市,000416,非银金融,民生控股,STK,SZSE
SZSE,000417,合肥市,000417,商业贸易,合肥百货,STK,SZSE
SZSE,000418,无锡市,000418,0,小天鹅A(退市),STK,SZSE
SZSE,000419,长沙市,000419,商业贸易,通程控股,STK,SZSE
SZSE,000420,吉林市,000420,化工,吉林化纤,STK,SZSE
SZSE,000421,南京市,000421,公用事业,南京公用,STK,SZSE
SZSE,000422,宜昌市,000422,化工,ST宜化,STK,SZSE
SZSE,000423,聊城市,000423,医药生物,东阿阿胶,STK,SZSE
SZSE,000425,徐州市,000425,机械设备,徐工机械,STK,SZSE
SZSE,000426,赤峰市,000426,有色金属,兴业矿业,STK,SZSE
SZSE,000428,长沙市,000428,休闲服务,华天酒店,STK,SZSE
SZSE,000429,广州市,000429,交通运输,粤高速A,STK,SZSE
SZSE,000430,张家界市,000430,休闲服务,张家界,STK,SZSE
SZSE,000488,寿光市,000488,轻工制造,晨鸣纸业,STK,SZSE
SZSE,000498,济南市,000498,建筑装饰,山东路桥,STK,SZSE
SZSE,000501,武汉市,000501,商业贸易,鄂武商A,STK,SZSE
SZSE,000502,广州市,000502,房地产,绿景控股,STK,SZSE
SZSE,000503,海口市,000503,医药生物,国新健康,STK,SZSE
SZSE,000504,长沙市,000504,医药生物,*ST生物,STK,SZSE
SZSE,000505,海口市,000505,农林牧渔,京粮控股,STK,SZSE
SZSE,000506,济南市,000506,房地产,中润资源,STK,SZSE
SZSE,000507,珠海市,000507,交通运输,珠海港,STK,SZSE
SZSE,000508,海口市,000508,0,琼民源A(退市),STK,SZSE
SZSE,000509,南充市,000509,医药生物,*ST华塑,STK,SZSE
SZSE,000510,德阳市,000510,化工,新金路,STK,SZSE
SZSE,000511,沈阳市,000511,0,烯碳退(退市),STK,SZSE
SZSE,000513,珠海市,000513,医药生物,丽珠集团,STK,SZSE
SZSE,000514,重庆市,000514,房地产,渝开发,STK,SZSE
SZSE,000515,重庆市,000515,0,攀渝钛业(退市),STK,SZSE
SZSE,000516,西安市,000516,医药生物,国际医学,STK,SZSE
SZSE,000517,宁波市,000517,房地产,荣安地产,STK,SZSE
SZSE,000518,江阴市,000518,医药生物,四环生物,STK,SZSE
SZSE,000519,湘潭市,000519,国防军工,中兵红箭,STK,SZSE
SZSE,000520,武汉市,000520,交通运输,长航凤凰,STK,SZSE
SZSE,000521,合肥市,000521,家用电器,长虹美菱,STK,SZSE
SZSE,000522,广州市,000522,0,白云山A(退市),STK,SZSE
SZSE,000523,广州市,000523,化工,广州浪奇,STK,SZSE
SZSE,000524,广州市,000524,休闲服务,岭南控股,STK,SZSE
SZSE,000525,南京市,000525,化工,红太阳,STK,SZSE
SZSE,000526,厦门市,000526,传媒,紫光学大,STK,SZSE
SZSE,000527,佛山市,000527,0,美的电器(退市),STK,SZSE
SZSE,000528,柳州市,000528,机械设备,柳工,STK,SZSE
SZSE,000529,广州市,000529,传媒,广弘控股,STK,SZSE
SZSE,000530,大连市,000530,机械设备,冰山冷热,STK,SZSE
SZSE,000531,广州市,000531,公用事业,穗恒运A,STK,SZSE
SZSE,000532,珠海市,000532,电子,华金资本,STK,SZSE
SZSE,000533,佛山市,000533,电气设备,顺钠股份,STK,SZSE
SZSE,000534,汕头市,000534,房地产,万泽股份,STK,SZSE
SZSE,000535,本溪市,000535,0,*ST猴王(退市),STK,SZSE
SZSE,000536,福州市,000536,电子,华映科技,STK,SZSE
SZSE,000537,天津市,000537,房地产,广宇发展,STK,SZSE
SZSE,000538,昆明市,000538,医药生物,云南白药,STK,SZSE
SZSE,000539,广州市,000539,公用事业,粤电力A,STK,SZSE
SZSE,000540,贵阳市,000540,房地产,中天金融,STK,SZSE
SZSE,000541,佛山市,000541,电子,佛山照明,STK,SZSE
SZSE,000542,惠州市,000542,0,TCL通讯(退市),STK,SZSE
SZSE,000543,合肥市,000543,公用事业,皖能电力,STK,SZSE
SZSE,000544,郑州市,000544,公用事业,中原环保,STK,SZSE
SZSE,000545,吉林市,000545,化工,金浦钛业,STK,SZSE
SZSE,000546,长春市,000546,建筑材料,金圆股份,STK,SZSE
SZSE,000547,福州市,000547,国防军工,航天发展,STK,SZSE
SZSE,000548,长沙市,000548,交通运输,湖南投资,STK,SZSE
SZSE,000549,株洲市,000549,0,S湘火炬(退市),STK,SZSE
SZSE,000550,南昌市,000550,汽车,江铃汽车,STK,SZSE
SZSE,000551,苏州市,000551,机械设备,创元科技,STK,SZSE
SZSE,000552,白银市,000552,采掘,靖远煤电,STK,SZSE
SZSE,000553,荆州市,000553,化工,安道麦A,STK,SZSE
SZSE,000554,泰安市,000554,化工,泰山石油,STK,SZSE
SZSE,000555,深圳市,000555,计算机,神州信息,STK,SZSE
SZSE,000556,海口市,000556,0,PT南洋(退市),STK,SZSE
SZSE,000557,银川市,000557,交通运输,西部创业,STK,SZSE
SZSE,000558,杭州市,000558,房地产,莱茵体育,STK,SZSE
SZSE,000559,杭州市,000559,汽车,万向钱潮,STK,SZSE
SZSE,000560,昆明市,000560,房地产,我爱我家,STK,SZSE
SZSE,000561,宝鸡市,000561,国防军工,烽火电子,STK,SZSE
SZSE,000562,乌鲁木齐市,000562,0,宏源证券(退市),STK,SZSE
SZSE,000563,西安市,000563,非银金融,陕国投A,STK,SZSE
SZSE,000564,西安市,000564,商业贸易,供销大集,STK,SZSE
SZSE,000565,重庆市,000565,化工,渝三峡A,STK,SZSE
SZSE,000566,海口市,000566,医药生物,海南海药,STK,SZSE
SZSE,000567,海口市,000567,非银金融,海德股份,STK,SZSE
SZSE,000568,泸州市,000568,食品饮料,泸州老窖,STK,SZSE
SZSE,000569,江油市,000569,0,长城股份(退市),STK,SZSE
SZSE,000570,常州市,000570,机械设备,苏常柴A,STK,SZSE
SZSE,000571,海口市,000571,采掘,*ST大洲,STK,SZSE
SZSE,000572,海口市,000572,汽车,*ST海马,STK,SZSE
SZSE,000573,东莞市,000573,房地产,粤宏远A,STK,SZSE
SZSE,000576,江门市,000576,农林牧渔,广东甘化,STK,SZSE
SZSE,000578,格尔木市,000578,0,盐湖集团(退市),STK,SZSE
SZSE,000581,无锡市,000581,汽车,威孚高科,STK,SZSE
SZSE,000582,北海市,000582,交通运输,北部湾港,STK,SZSE
SZSE,000583,自贡市,000583,0,S*ST托普(退市),STK,SZSE
SZSE,000584,江阴市,000584,机械设备,哈工智能,STK,SZSE
SZSE,000585,海口市,000585,电气设备,ST东电,STK,SZSE
SZSE,000586,成都市,000586,通信,汇源通信,STK,SZSE
SZSE,000587,伊春市,000587,轻工制造,金洲慈航,STK,SZSE
SZSE,000588,潮州市,000588,0,PT粤金曼(退市),STK,SZSE
SZSE,000589,贵阳市,000589,化工,贵州轮胎,STK,SZSE
SZSE,000590,衡阳市,000590,医药生物,启迪古汉,STK,SZSE
SZSE,000591,重庆市,000591,公用事业,太阳能,STK,SZSE
SZSE,000592,福州市,000592,农林牧渔,平潭发展,STK,SZSE
SZSE,000593,成都市,000593,公用事业,大通燃气,STK,SZSE
SZSE,000594,天津市,000594,0,国恒(退市),STK,SZSE
SZSE,000595,银川市,000595,机械设备,宝塔实业,STK,SZSE
SZSE,000596,亳州市,000596,食品饮料,古井贡酒,STK,SZSE
SZSE,000597,沈阳市,000597,医药生物,东北制药,STK,SZSE
SZSE,000598,成都市,000598,公用事业,兴蓉环境,STK,SZSE
SZSE,000599,青岛市,000599,化工,青岛双星,STK,SZSE
SZSE,000600,石家庄市,000600,公用事业,建投能源,STK,SZSE
SZSE,000601,韶关市,000601,公用事业,韶能股份,STK,SZSE
SZSE,000602,潮州市,000602,0,金马集团(退市),STK,SZSE
SZSE,000603,北京市,000603,有色金属,盛达资源,STK,SZSE
SZSE,000605,北京市,000605,公用事业,渤海股份,STK,SZSE
SZSE,000606,西宁市,000606,计算机,顺利办,STK,SZSE
SZSE,000607,杭州市,000607,传媒,华媒控股,STK,SZSE
SZSE,000608,南宁市,000608,房地产,阳光股份,STK,SZSE
SZSE,000609,北京市,000609,房地产,中迪投资,STK,SZSE
SZSE,000610,西安市,000610,休闲服务,西安旅游,STK,SZSE
SZSE,000611,包头市,000611,纺织服装,*ST天首,STK,SZSE
SZSE,000612,焦作市,000612,有色金属,焦作万方,STK,SZSE
SZSE,000613,三亚市,000613,休闲服务,大东海A,STK,SZSE
SZSE,000615,襄阳市,000615,房地产,京汉股份,STK,SZSE
SZSE,000616,大连市,000616,房地产,海航投资,STK,SZSE
SZSE,000617,克拉玛依市,000617,非银金融,中油资本,STK,SZSE
SZSE,000618,吉林市,000618,0,吉林化工(退市),STK,SZSE
SZSE,000619,芜湖市,000619,建筑材料,海螺型材,STK,SZSE
SZSE,000620,北京市,000620,房地产,新华联,STK,SZSE
SZSE,000621,本溪市,000621,0,*ST比特(退市),STK,SZSE
SZSE,000622,岳阳市,000622,汽车,恒立实业,STK,SZSE
SZSE,000623,敦化市,000623,医药生物,吉林敖东,STK,SZSE
SZSE,000625,重庆市,000625,汽车,长安汽车,STK,SZSE
SZSE,000626,连云港市,000626,商业贸易,远大控股,STK,SZSE
SZSE,000627,荆门市,000627,非银金融,天茂集团,STK,SZSE
SZSE,000628,成都市,000628,建筑装饰,高新发展,STK,SZSE
SZSE,000629,攀枝花市,000629,采掘,攀钢钒钛,STK,SZSE
SZSE,000630,铜陵市,000630,有色金属,铜陵有色,STK,SZSE
SZSE,000631,长春市,000631,房地产,顺发恒业,STK,SZSE
SZSE,000632,福州市,000632,综合,三木集团,STK,SZSE
SZSE,000633,和田市,000633,有色金属,合金投资,STK,SZSE
SZSE,000635,石嘴山市,000635,化工,英力特,STK,SZSE
SZSE,000636,肇庆市,000636,电子,风华高科,STK,SZSE
SZSE,000637,茂名市,000637,化工,茂化实华,STK,SZSE
SZSE,000638,白山市,000638,综合,万方发展,STK,SZSE
SZSE,000639,邹平市,000639,食品饮料,西王食品,STK,SZSE
SZSE,000650,南昌市,000650,医药生物,仁和药业,STK,SZSE
SZSE,000651,珠海市,000651,家用电器,格力电器,STK,SZSE
SZSE,000652,天津市,000652,综合,泰达股份,STK,SZSE
SZSE,000653,厦门市,000653,0,ST九州(退市),STK,SZSE
SZSE,000655,淄博市,000655,采掘,金岭矿业,STK,SZSE
SZSE,000656,重庆市,000656,房地产,金科股份,STK,SZSE
SZSE,000657,海口市,000657,有色金属,中钨高新,STK,SZSE
SZSE,000658,厦门市,000658,0,ST海洋(退市),STK,SZSE
SZSE,000659,珠海市,000659,轻工制造,珠海中富,STK,SZSE
SZSE,000660,广州市,000660,0,*ST南华(退市),STK,SZSE
SZSE,000661,长春市,000661,医药生物,长春高新,STK,SZSE
SZSE,000662,梧州市,000662,计算机,天夏智慧,STK,SZSE
SZSE,000663,永安市,000663,轻工制造,永安林业,STK,SZSE
SZSE,000665,武汉市,000665,传媒,湖北广电,STK,SZSE
SZSE,000666,北京市,000666,非银金融,经纬纺机,STK,SZSE
SZSE,000667,昆明市,000667,房地产,美好置业,STK,SZSE
SZSE,000668,上海市,000668,房地产,荣丰控股,STK,SZSE
SZSE,000669,吉林市,000669,公用事业,金鸿控股,STK,SZSE
SZSE,000670,荆州市,000670,电子,*ST盈方,STK,SZSE
SZSE,000671,福州市,000671,房地产,阳光城,STK,SZSE
SZSE,000672,白银市,000672,建筑材料,上峰水泥,STK,SZSE
SZSE,000673,大同市,000673,传媒,当代东方,STK,SZSE
SZSE,000675,内江市,000675,0,ST银山(退市),STK,SZSE
SZSE,000676,郑州市,000676,传媒,智度股份,STK,SZSE
SZSE,000677,潍坊市,000677,化工,恒天海龙,STK,SZSE
SZSE,000678,襄阳市,000678,汽车,襄阳轴承,STK,SZSE
SZSE,000679,大连市,000679,房地产,大连友谊,STK,SZSE
SZSE,000680,济宁市,000680,机械设备,山推股份,STK,SZSE
SZSE,000681,常州市,000681,传媒,视觉中国,STK,SZSE
SZSE,000682,烟台市,000682,电气设备,东方电子,STK,SZSE
SZSE,000683,鄂尔多斯市,000683,化工,远兴能源,STK,SZSE
SZSE,000685,中山市,000685,公用事业,中山公用,STK,SZSE
SZSE,000686,长春市,000686,非银金融,东北证券,STK,SZSE
SZSE,000687,保定市,000687,国防军工,华讯方舟,STK,SZSE
SZSE,000688,重庆市,000688,有色金属,国城矿业,STK,SZSE
SZSE,000689,汕头市,000689,0,ST宏业(退市),STK,SZSE
SZSE,000690,梅州市,000690,公用事业,宝新能源,STK,SZSE
SZSE,000691,兰州市,000691,房地产,亚太实业,STK,SZSE
SZSE,000692,沈阳市,000692,公用事业,惠天热电,STK,SZSE
SZSE,000693,成都市,000693,0,华泽退(退市),STK,SZSE
SZSE,000695,天津市,000695,轻工制造,滨海能源,STK,SZSE
SZSE,000697,咸阳市,000697,国防军工,炼石航空,STK,SZSE
SZSE,000698,沈阳市,000698,化工,沈阳化工,STK,SZSE
SZSE,000699,佳木斯市,000699,0,S*ST佳纸(退市),STK,SZSE
SZSE,000700,江阴市,000700,汽车,模塑科技,STK,SZSE
SZSE,000701,厦门市,000701,电子,厦门信达,STK,SZSE
SZSE,000702,汨罗市,000702,农林牧渔,正虹科技,STK,SZSE
SZSE,000703,北海市,000703,化工,恒逸石化,STK,SZSE
SZSE,000705,绍兴市,000705,医药生物,浙江震元,STK,SZSE
SZSE,000707,应城市,000707,化工,ST双环,STK,SZSE
SZSE,000708,黄石市,000708,钢铁,中信特钢,STK,SZSE
SZSE,000709,石家庄市,000709,钢铁,河钢股份,STK,SZSE
SZSE,000710,成都市,000710,医药生物,贝瑞基因,STK,SZSE
SZSE,000711,哈尔滨市,000711,公用事业,京蓝科技,STK,SZSE
SZSE,000712,东莞市,000712,非银金融,锦龙股份,STK,SZSE
SZSE,000713,合肥市,000713,农林牧渔,丰乐种业,STK,SZSE
SZSE,000715,沈阳市,000715,商业贸易,中兴商业,STK,SZSE
SZSE,000716,玉林市,000716,食品饮料,黑芝麻,STK,SZSE
SZSE,000717,韶关市,000717,钢铁,韶钢松山,STK,SZSE
SZSE,000718,吉林市,000718,房地产,苏宁环球,STK,SZSE
SZSE,000719,焦作市,000719,传媒,中原传媒,STK,SZSE
SZSE,000720,泰安市,000720,公用事业,新能泰山,STK,SZSE
SZSE,000721,西安市,000721,休闲服务,西安饮食,STK,SZSE
SZSE,000722,长沙市,000722,公用事业,湖南发展,STK,SZSE
SZSE,000723,太原市,000723,采掘,美锦能源,STK,SZSE
SZSE,000725,北京市,000725,电子,京东方A,STK,SZSE
SZSE,000726,淄博市,000726,纺织服装,鲁泰A,STK,SZSE
SZSE,000727,南京市,000727,电子,华东科技,STK,SZSE
SZSE,000728,合肥市,000728,非银金融,国元证券,STK,SZSE
SZSE,000729,北京市,000729,食品饮料,燕京啤酒,STK,SZSE
SZSE,000730,沈阳市,000730,0,*ST环保(退市),STK,SZSE
SZSE,000731,射洪市,000731,化工,四川美丰,STK,SZSE
SZSE,000732,三明市,000732,房地产,泰禾集团,STK,SZSE
SZSE,000733,贵阳市,000733,电子,振华科技,STK,SZSE
SZSE,000735,海口市,000735,农林牧渔,罗牛山,STK,SZSE
SZSE,000736,重庆市,000736,房地产,中交地产,STK,SZSE
SZSE,000737,运城市,000737,化工,ST南风,STK,SZSE
SZSE,000738,无锡市,000738,国防军工,航发控制,STK,SZSE
SZSE,000739,东阳市,000739,医药生物,普洛药业,STK,SZSE
SZSE,000748,长沙市,000748,0,长城信息(退市),STK,SZSE
SZSE,000750,桂林市,000750,非银金融,国海证券,STK,SZSE
SZSE,000751,葫芦岛市,000751,有色金属,锌业股份,STK,SZSE
SZSE,000752,拉萨市,000752,食品饮料,*ST西发,STK,SZSE
SZSE,000753,漳州市,000753,汽车,漳州发展,STK,SZSE
SZSE,000755,临汾市,000755,交通运输,山西路桥,STK,SZSE
SZSE,000756,淄博市,000756,医药生物,新华制药,STK,SZSE
SZSE,000757,内江市,000757,汽车,浩物股份,STK,SZSE
SZSE,000758,北京市,000758,有色金属,中色股份,STK,SZSE
SZSE,000759,武汉市,000759,商业贸易,中百集团,STK,SZSE
SZSE,000760,荆州市,000760,汽车,*ST斯太,STK,SZSE
SZSE,000761,本溪市,000761,钢铁,本钢板材,STK,SZSE
SZSE,000762,拉萨市,000762,采掘,西藏矿业,STK,SZSE
SZSE,000763,锦州市,000763,0,锦州石化(退市),STK,SZSE
SZSE,000765,武汉市,000765,0,*ST华信(退市),STK,SZSE
SZSE,000766,通化市,000766,医药生物,通化金马,STK,SZSE
SZSE,000767,太原市,000767,公用事业,漳泽电力,STK,SZSE
SZSE,000768,西安市,000768,国防军工,中航飞机,STK,SZSE
SZSE,000769,本溪市,000769,0,*ST大菲(退市),STK,SZSE
SZSE,000776,广州市,000776,非银金融,广发证券,STK,SZSE
SZSE,000777,苏州市,000777,机械设备,中核科技,STK,SZSE
SZSE,000778,武安市,000778,钢铁,新兴铸管,STK,SZSE
SZSE,000779,兰州市,000779,建筑装饰,甘咨询,STK,SZSE
SZSE,000780,赤峰市,000780,采掘,平庄能源,STK,SZSE
SZSE,000782,江门市,000782,化工,美达股份,STK,SZSE
SZSE,000783,武汉市,000783,非银金融,长江证券,STK,SZSE
SZSE,000785,武汉市,000785,商业贸易,居然之家,STK,SZSE
SZSE,000786,北京市,000786,建筑材料,北新建材,STK,SZSE
SZSE,000787,深圳市,000787,0,*ST创智(退市),STK,SZSE
SZSE,000788,重庆市,000788,医药生物,北大医药,STK,SZSE
SZSE,000789,上饶市,000789,建筑材料,万年青,STK,SZSE
SZSE,000790,成都市,000790,医药生物,华神科技,STK,SZSE
SZSE,000791,兰州市,000791,公用事业,甘肃电投,STK,SZSE
SZSE,000792,格尔木市,000792,化工,*ST盐湖,STK,SZSE
SZSE,000793,海口市,000793,传媒,华闻集团,STK,SZSE
SZSE,000795,太原市,000795,有色金属,英洛华,STK,SZSE
SZSE,000796,宝鸡市,000796,休闲服务,凯撒旅业,STK,SZSE
SZSE,000797,福州市,000797,房地产,中国武夷,STK,SZSE
SZSE,000798,北京市,000798,农林牧渔,中水渔业,STK,SZSE
SZSE,000799,吉首市,000799,食品饮料,酒鬼酒,STK,SZSE
SZSE,000800,长春市,000800,汽车,一汽轿车,STK,SZSE
SZSE,000801,绵阳市,000801,家用电器,四川九洲,STK,SZSE
SZSE,000802,北京市,000802,传媒,北京文化,STK,SZSE
SZSE,000803,南充市,000803,电气设备,金宇车城,STK,SZSE
SZSE,000805,常州市,000805,0,*ST炎黄(退市),STK,SZSE
SZSE,000806,北海市,000806,电气设备,ST银河,STK,SZSE
SZSE,000807,昆明市,000807,有色金属,云铝股份,STK,SZSE
SZSE,000809,铁岭市,000809,房地产,铁岭新城,STK,SZSE
SZSE,000810,遂宁市,000810,家用电器,创维数字,STK,SZSE
SZSE,000811,烟台市,000811,机械设备,冰轮环境,STK,SZSE
SZSE,000812,西安市,000812,轻工制造,陕西金叶,STK,SZSE
SZSE,000813,乌鲁木齐市,000813,医药生物,德展健康,STK,SZSE
SZSE,000815,银川市,000815,轻工制造,美利云,STK,SZSE
