exch,contract,name,code,product,maxlimitqty,maxmarketqty,exchg
SHF,RU1908,SHF橡胶1908,RU1908,RU,500,500,SHF
SHF,RU1909,SHF橡胶1909,RU1909,RU,500,500,SHF
SHF,RU1910,SHF橡胶1910,RU1910,RU,500,500,SHF
SHF,RU1911,SHF橡胶1911,RU1911,RU,500,500,SHF
SHF,RU2001,SHF橡胶2001,RU2001,RU,500,500,SHF
SHF,RU2003,SHF橡胶2003,RU2003,RU,500,500,SHF
SHF,RU2004,SHF橡胶2004,RU2004,RU,500,500,SHF
SHF,RU2005,SHF橡胶2005,RU2005,RU,500,500,SHF
SHF,RU2006,SHF橡胶2006,RU2006,RU,500,500,SHF
SHF,RU2007,SHF橡胶2007,RU2007,RU,500,500,SHF
SHF,RU2008,SHF橡胶2008,RU2008,RU,500,500,SHF
SHF,RU2009,SHF橡胶2009,RU2009,RU,500,500,SHF
SHF,RU2010,SHF橡胶2010,RU2010,RU,500,500,SHF
SHF,RU2011,SHF橡胶2011,RU2011,RU,500,500,SHF
SHF,RU2101,SHF橡胶2101,RU2101,RU,500,500,SHF
SHF,RU2103,SHF橡胶2103,RU2103,RU,500,500,SHF
SHF,RU2104,SHF橡胶2104,RU2104,RU,500,500,SHF
SHF,RU2105,SHF橡胶2105,RU2105,RU,500,500,SHF
SHF,RU2106,SHF橡胶2106,RU2106,RU,500,500,SHF
SHF,RU2107,SHF橡胶2107,RU2107,RU,500,500,SHF
SHF,RU2108,SHF橡胶2108,RU2108,RU,500,500,SHF
SHF,RU2109,SHF橡胶2109,RU2109,RU,500,500,SHF
SHF,RU2110,SHF橡胶2110,RU2110,RU,500,500,SHF
SHF,RU2111,SHF橡胶2111,RU2111,RU,500,500,SHF
SHF,RU2201,SHF橡胶2201,RU2201,RU,500,500,SHF
SHF,RU2203,SHF橡胶2203,RU2203,RU,500,500,SHF
SHF,RU2204,SHF橡胶2204,RU2204,RU,500,500,SHF
SHF,RU2205,SHF橡胶2205,RU2205,RU,500,500,SHF
SHF,RU2206,SHF橡胶2206,RU2206,RU,500,500,SHF
SHF,RU2207,SHF橡胶2207,RU2207,RU,500,500,SHF
SHF,RU2208,SHF橡胶2208,RU2208,RU,500,500,SHF
SHF,RU2209,SHF橡胶2209,RU2209,RU,500,500,SHF
SHF,RU2210,SHF橡胶2210,RU2210,RU,500,500,SHF
SHF,RU2211,SHF橡胶2211,RU2211,RU,500,500,SHF
SHF,RU2301,SHF橡胶2301,RU2301,RU,500,500,SHF
SHF,RU2303,SHF橡胶2303,RU2303,RU,500,500,SHF
SHF,RU2304,SHF橡胶2304,RU2304,RU,500,500,SHF
SHF,RU2305,SHF橡胶2305,RU2305,RU,500,500,SHF
SHF,RU2306,SHF橡胶2306,RU2306,RU,500,500,SHF
SHF,RU2307,SHF橡胶2307,RU2307,RU,500,500,SHF
SHF,RU9507,SHF橡胶9507,RU9507,RU,500,500,SHF
SHF,RU9508,SHF橡胶9508,RU9508,RU,500,500,SHF
SHF,RU9509,SHF橡胶9509,RU9509,RU,500,500,SHF
SHF,RU9510,SHF橡胶9510,RU9510,RU,500,500,SHF
SHF,RU9511,SHF橡胶9511,RU9511,RU,500,500,SHF
SHF,RU9512,SHF橡胶9512,RU9512,RU,500,500,SHF
SHF,RU9601,SHF橡胶9601,RU9601,RU,500,500,SHF
SHF,RU9603,SHF橡胶9603,RU9603,RU,500,500,SHF
SHF,RU9604,SHF橡胶9604,RU9604,RU,500,500,SHF
SHF,RU9605,SHF橡胶9605,RU9605,RU,500,500,SHF
SHF,RU9606,SHF橡胶9606,RU9606,RU,500,500,SHF
SHF,RU9607,SHF橡胶9607,RU9607,RU,500,500,SHF
SHF,RU9608,SHF橡胶9608,RU9608,RU,500,500,SHF
SHF,RU9609,SHF橡胶9609,RU9609,RU,500,500,SHF
SHF,RU9610,SHF橡胶9610,RU9610,RU,500,500,SHF
SHF,RU9611,SHF橡胶9611,RU9611,RU,500,500,SHF
SHF,RU9706,SHF橡胶9706,RU9706,RU,500,500,SHF
SHF,RU9707,SHF橡胶9707,RU9707,RU,500,500,SHF
SHF,RU9708,SHF橡胶9708,RU9708,RU,500,500,SHF
SHF,RU9709,SHF橡胶9709,RU9709,RU,500,500,SHF
SHF,RU9710,SHF橡胶9710,RU9710,RU,500,500,SHF
SHF,RU9711,SHF橡胶9711,RU9711,RU,500,500,SHF
SHF,RU9712,SHF橡胶9712,RU9712,RU,500,500,SHF
SHF,RU9801,SHF橡胶9801,RU9801,RU,500,500,SHF
SHF,RU9802,SHF橡胶9802,RU9802,RU,500,500,SHF
SHF,RU9803,SHF橡胶9803,RU9803,RU,500,500,SHF
SHF,RU9804,SHF橡胶9804,RU9804,RU,500,500,SHF
SHF,RU9805,SHF橡胶9805,RU9805,RU,500,500,SHF
SHF,RU9806,SHF橡胶9806,RU9806,RU,500,500,SHF
SHF,RU9807,SHF橡胶9807,RU9807,RU,500,500,SHF
SHF,RU9808,SHF橡胶9808,RU9808,RU,500,500,SHF
SHF,RU9809,SHF橡胶9809,RU9809,RU,500,500,SHF
SHF,RU9810,SHF橡胶9810,RU9810,RU,500,500,SHF
SHF,RU9811,SHF橡胶9811,RU9811,RU,500,500,SHF
SHF,RU9812,SHF橡胶9812,RU9812,RU,500,500,SHF
SHF,RU9901,SHF橡胶9901,RU9901,RU,500,500,SHF
SHF,RU9903,SHF橡胶9903,RU9903,RU,500,500,SHF
SHF,RU9904,SHF橡胶9904,RU9904,RU,500,500,SHF
SHF,RU9905,SHF橡胶9905,RU9905,RU,500,500,SHF
SHF,RU9906,SHF橡胶9906,RU9906,RU,500,500,SHF
SHF,RU9907,SHF橡胶9907,RU9907,RU,500,500,SHF
SHF,RU9908,SHF橡胶9908,RU9908,RU,500,500,SHF
SHF,RU9909,SHF橡胶9909,RU9909,RU,500,500,SHF
SHF,RU9910,SHF橡胶9910,RU9910,RU,500,500,SHF
SHF,RU9911,SHF橡胶9911,RU9911,RU,500,500,SHF
SHF,SN1507,SHF锡1507,SN1507,SN,500,500,SHF
SHF,SN1508,SHF锡1508,SN1508,SN,500,500,SHF
SHF,SN1509,SHF锡1509,SN1509,SN,500,500,SHF
SHF,SN1510,SHF锡1510,SN1510,SN,500,500,SHF
SHF,SN1511,SHF锡1511,SN1511,SN,500,500,SHF
SHF,SN1512,SHF锡1512,SN1512,SN,500,500,SHF
SHF,SN1601,SHF锡1601,SN1601,SN,500,500,SHF
SHF,SN1602,SHF锡1602,SN1602,SN,500,500,SHF
SHF,SN1603,SHF锡1603,SN1603,SN,500,500,SHF
SHF,SN1604,SHF锡1604,SN1604,SN,500,500,SHF
SHF,SN1605,SHF锡1605,SN1605,SN,500,500,SHF
SHF,SN1606,SHF锡1606,SN1606,SN,500,500,SHF
SHF,SN1607,SHF锡1607,SN1607,SN,500,500,SHF
SHF,SN1608,SHF锡1608,SN1608,SN,500,500,SHF
SHF,SN1609,SHF锡1609,SN1609,SN,500,500,SHF
SHF,SN1610,SHF锡1610,SN1610,SN,500,500,SHF
SHF,SN1611,SHF锡1611,SN1611,SN,500,500,SHF
SHF,SN1612,SHF锡1612,SN1612,SN,500,500,SHF
SHF,SN1701,SHF锡1701,SN1701,SN,500,500,SHF
SHF,SN1702,SHF锡1702,SN1702,SN,500,500,SHF
SHF,SN1703,SHF锡1703,SN1703,SN,500,500,SHF
SHF,SN1704,SHF锡1704,SN1704,SN,500,500,SHF
SHF,SN1705,SHF锡1705,SN1705,SN,500,500,SHF
SHF,SN1706,SHF锡1706,SN1706,SN,500,500,SHF
SHF,SN1707,SHF锡1707,SN1707,SN,500,500,SHF
SHF,SN1708,SHF锡1708,SN1708,SN,500,500,SHF
SHF,SN1709,SHF锡1709,SN1709,SN,500,500,SHF
SHF,SN1710,SHF锡1710,SN1710,SN,500,500,SHF
SHF,SN1711,SHF锡1711,SN1711,SN,500,500,SHF
SHF,SN1712,SHF锡1712,SN1712,SN,500,500,SHF
SHF,SN1801,SHF锡1801,SN1801,SN,500,500,SHF
SHF,SN1802,SHF锡1802,SN1802,SN,500,500,SHF
SHF,SN1803,SHF锡1803,SN1803,SN,500,500,SHF
SHF,SN1804,SHF锡1804,SN1804,SN,500,500,SHF
SHF,SN1805,SHF锡1805,SN1805,SN,500,500,SHF
SHF,SN1806,SHF锡1806,SN1806,SN,500,500,SHF
SHF,SN1807,SHF锡1807,SN1807,SN,500,500,SHF
SHF,SN1808,SHF锡1808,SN1808,SN,500,500,SHF
SHF,SN1809,SHF锡1809,SN1809,SN,500,500,SHF
SHF,SN1810,SHF锡1810,SN1810,SN,500,500,SHF
SHF,SN1811,SHF锡1811,SN1811,SN,500,500,SHF
SHF,SN1812,SHF锡1812,SN1812,SN,500,500,SHF
SHF,SN1901,SHF锡1901,SN1901,SN,500,500,SHF
SHF,SN1902,SHF锡1902,SN1902,SN,500,500,SHF
SHF,SN1903,SHF锡1903,SN1903,SN,500,500,SHF
SHF,SN1904,SHF锡1904,SN1904,SN,500,500,SHF
SHF,SN1905,SHF锡1905,SN1905,SN,500,500,SHF
SHF,SN1906,SHF锡1906,SN1906,SN,500,500,SHF
SHF,SN1907,SHF锡1907,SN1907,SN,500,500,SHF
SHF,SN1908,SHF锡1908,SN1908,SN,500,500,SHF
SHF,SN1909,SHF锡1909,SN1909,SN,500,500,SHF
SHF,SN1910,SHF锡1910,SN1910,SN,500,500,SHF
SHF,SN1911,SHF锡1911,SN1911,SN,500,500,SHF
SHF,SN1912,SHF锡1912,SN1912,SN,500,500,SHF
SHF,SN2001,SHF锡2001,SN2001,SN,500,500,SHF
SHF,SN2002,SHF锡2002,SN2002,SN,500,500,SHF
SHF,SN2003,SHF锡2003,SN2003,SN,500,500,SHF
SHF,SN2004,SHF锡2004,SN2004,SN,500,500,SHF
SHF,SN2005,SHF锡2005,SN2005,SN,500,500,SHF
SHF,SN2006,SHF锡2006,SN2006,SN,500,500,SHF
SHF,SN2007,SHF锡2007,SN2007,SN,500,500,SHF
SHF,SN2008,SHF锡2008,SN2008,SN,500,500,SHF
SHF,SN2009,SHF锡2009,SN2009,SN,500,500,SHF
SHF,SN2010,SHF锡2010,SN2010,SN,500,500,SHF
SHF,SN2011,SHF锡2011,SN2011,SN,500,500,SHF
SHF,SN2012,SHF锡2012,SN2012,SN,500,500,SHF
SHF,SN2101,SHF锡2101,SN2101,SN,500,500,SHF
SHF,SN2102,SHF锡2102,SN2102,SN,500,500,SHF
SHF,SN2103,SHF锡2103,SN2103,SN,500,500,SHF
SHF,SN2104,SHF锡2104,SN2104,SN,500,500,SHF
SHF,SN2105,SHF锡2105,SN2105,SN,500,500,SHF
SHF,SN2106,SHF锡2106,SN2106,SN,500,500,SHF
SHF,SN2107,SHF锡2107,SN2107,SN,500,500,SHF
SHF,SN2108,SHF锡2108,SN2108,SN,500,500,SHF
SHF,SN2109,SHF锡2109,SN2109,SN,500,500,SHF
SHF,SN2110,SHF锡2110,SN2110,SN,500,500,SHF
SHF,SN2111,SHF锡2111,SN2111,SN,500,500,SHF
SHF,SN2112,SHF锡2112,SN2112,SN,500,500,SHF
SHF,SN2201,SHF锡2201,SN2201,SN,500,500,SHF
SHF,SN2202,SHF锡2202,SN2202,SN,500,500,SHF
SHF,SN2203,SHF锡2203,SN2203,SN,500,500,SHF
SHF,SN2204,SHF锡2204,SN2204,SN,500,500,SHF
SHF,SN2205,SHF锡2205,SN2205,SN,500,500,SHF
SHF,SN2206,SHF锡2206,SN2206,SN,500,500,SHF
SHF,SN2207,SHF锡2207,SN2207,SN,500,500,SHF
SHF,SN2208,SHF锡2208,SN2208,SN,500,500,SHF
SHF,SN2209,SHF锡2209,SN2209,SN,500,500,SHF
SHF,SN2210,SHF锡2210,SN2210,SN,500,500,SHF
SHF,SN2211,SHF锡2211,SN2211,SN,500,500,SHF
SHF,SN2212,SHF锡2212,SN2212,SN,500,500,SHF
SHF,SN2301,SHF锡2301,SN2301,SN,500,500,SHF
SHF,SN2302,SHF锡2302,SN2302,SN,500,500,SHF
SHF,SN2303,SHF锡2303,SN2303,SN,500,500,SHF
SHF,SN2304,SHF锡2304,SN2304,SN,500,500,SHF
SHF,SN2305,SHF锡2305,SN2305,SN,500,500,SHF
SHF,SN2306,SHF锡2306,SN2306,SN,500,500,SHF
SHF,SN2307,SHF锡2307,SN2307,SN,500,500,SHF
SHF,SP1906,SHF纸浆1906,SP1906,SP,500,500,SHF
SHF,SP1907,SHF纸浆1907,SP1907,SP,500,500,SHF
SHF,SP1908,SHF纸浆1908,SP1908,SP,500,500,SHF
SHF,SP1909,SHF纸浆1909,SP1909,SP,500,500,SHF
SHF,SP1910,SHF纸浆1910,SP1910,SP,500,500,SHF
SHF,SP1911,SHF纸浆1911,SP1911,SP,500,500,SHF
SHF,SP1912,SHF纸浆1912,SP1912,SP,500,500,SHF
SHF,SP2001,SHF纸浆2001,SP2001,SP,500,500,SHF
SHF,SP2002,SHF纸浆2002,SP2002,SP,500,500,SHF
SHF,SP2003,SHF纸浆2003,SP2003,SP,500,500,SHF
SHF,SP2004,SHF纸浆2004,SP2004,SP,500,500,SHF
SHF,SP2005,SHF纸浆2005,SP2005,SP,500,500,SHF
SHF,SP2006,SHF纸浆2006,SP2006,SP,500,500,SHF
SHF,SP2007,SHF纸浆2007,SP2007,SP,500,500,SHF
SHF,SP2008,SHF纸浆2008,SP2008,SP,500,500,SHF
SHF,SP2009,SHF纸浆2009,SP2009,SP,500,500,SHF
SHF,SP2010,SHF纸浆2010,SP2010,SP,500,500,SHF
SHF,SP2011,SHF纸浆2011,SP2011,SP,500,500,SHF
SHF,SP2012,SHF纸浆2012,SP2012,SP,500,500,SHF
SHF,SP2101,SHF纸浆2101,SP2101,SP,500,500,SHF
SHF,SP2102,SHF纸浆2102,SP2102,SP,500,500,SHF
SHF,SP2103,SHF纸浆2103,SP2103,SP,500,500,SHF
SHF,SP2104,SHF纸浆2104,SP2104,SP,500,500,SHF
SHF,SP2105,SHF纸浆2105,SP2105,SP,500,500,SHF
SHF,SP2106,SHF纸浆2106,SP2106,SP,500,500,SHF
SHF,SP2107,SHF纸浆2107,SP2107,SP,500,500,SHF
SHF,SP2108,SHF纸浆2108,SP2108,SP,500,500,SHF
SHF,SP2109,SHF纸浆2109,SP2109,SP,500,500,SHF
SHF,SP2110,SHF纸浆2110,SP2110,SP,500,500,SHF
SHF,SP2111,SHF纸浆2111,SP2111,SP,500,500,SHF
SHF,SP2112,SHF纸浆2112,SP2112,SP,500,500,SHF
SHF,SP2201,SHF纸浆2201,SP2201,SP,500,500,SHF
SHF,SP2202,SHF纸浆2202,SP2202,SP,500,500,SHF
SHF,SP2203,SHF纸浆2203,SP2203,SP,500,500,SHF
SHF,SP2204,SHF纸浆2204,SP2204,SP,500,500,SHF
SHF,SP2205,SHF纸浆2205,SP2205,SP,500,500,SHF
SHF,SP2206,SHF纸浆2206,SP2206,SP,500,500,SHF
SHF,SP2207,SHF纸浆2207,SP2207,SP,500,500,SHF
SHF,SP2208,SHF纸浆2208,SP2208,SP,500,500,SHF
SHF,SP2209,SHF纸浆2209,SP2209,SP,500,500,SHF
SHF,SP2210,SHF纸浆2210,SP2210,SP,500,500,SHF
SHF,SP2211,SHF纸浆2211,SP2211,SP,500,500,SHF
SHF,SP2212,SHF纸浆2212,SP2212,SP,500,500,SHF
SHF,SP2301,SHF纸浆2301,SP2301,SP,500,500,SHF
SHF,SP2302,SHF纸浆2302,SP2302,SP,500,500,SHF
SHF,SP2303,SHF纸浆2303,SP2303,SP,500,500,SHF
SHF,SP2304,SHF纸浆2304,SP2304,SP,500,500,SHF
SHF,SP2305,SHF纸浆2305,SP2305,SP,500,500,SHF
SHF,SP2306,SHF纸浆2306,SP2306,SP,500,500,SHF
SHF,SP2307,SHF纸浆2307,SP2307,SP,500,500,SHF
SHF,SS2002,SHF不锈钢2002,SS2002,SS,500,500,SHF
SHF,SS2003,SHF不锈钢2003,SS2003,SS,500,500,SHF
SHF,SS2004,SHF不锈钢2004,SS2004,SS,500,500,SHF
SHF,SS2005,SHF不锈钢2005,SS2005,SS,500,500,SHF
SHF,SS2006,SHF不锈钢2006,SS2006,SS,500,500,SHF
SHF,SS2007,SHF不锈钢2007,SS2007,SS,500,500,SHF
SHF,SS2008,SHF不锈钢2008,SS2008,SS,500,500,SHF
SHF,SS2009,SHF不锈钢2009,SS2009,SS,500,500,SHF
SHF,SS2010,SHF不锈钢2010,SS2010,SS,500,500,SHF
SHF,SS2011,SHF不锈钢2011,SS2011,SS,500,500,SHF
SHF,SS2012,SHF不锈钢2012,SS2012,SS,500,500,SHF
SHF,SS2101,SHF不锈钢2101,SS2101,SS,500,500,SHF
SHF,SS2102,SHF不锈钢2102,SS2102,SS,500,500,SHF
SHF,SS2103,SHF不锈钢2103,SS2103,SS,500,500,SHF
SHF,SS2104,SHF不锈钢2104,SS2104,SS,500,500,SHF
SHF,SS2105,SHF不锈钢2105,SS2105,SS,500,500,SHF
SHF,SS2106,SHF不锈钢2106,SS2106,SS,500,500,SHF
SHF,SS2107,SHF不锈钢2107,SS2107,SS,500,500,SHF
SHF,SS2108,SHF不锈钢2108,SS2108,SS,500,500,SHF
SHF,SS2109,SHF不锈钢2109,SS2109,SS,500,500,SHF
SHF,SS2110,SHF不锈钢2110,SS2110,SS,500,500,SHF
SHF,SS2111,SHF不锈钢2111,SS2111,SS,500,500,SHF
SHF,SS2112,SHF不锈钢2112,SS2112,SS,500,500,SHF
SHF,SS2201,SHF不锈钢2201,SS2201,SS,500,500,SHF
SHF,SS2202,SHF不锈钢2202,SS2202,SS,500,500,SHF
SHF,SS2203,SHF不锈钢2203,SS2203,SS,500,500,SHF
SHF,SS2204,SHF不锈钢2204,SS2204,SS,500,500,SHF
SHF,SS2205,SHF不锈钢2205,SS2205,SS,500,500,SHF
SHF,SS2206,SHF不锈钢2206,SS2206,SS,500,500,SHF
SHF,SS2207,SHF不锈钢2207,SS2207,SS,500,500,SHF
SHF,SS2208,SHF不锈钢2208,SS2208,SS,500,500,SHF
SHF,SS2209,SHF不锈钢2209,SS2209,SS,500,500,SHF
SHF,SS2210,SHF不锈钢2210,SS2210,SS,500,500,SHF
SHF,SS2211,SHF不锈钢2211,SS2211,SS,500,500,SHF
SHF,SS2212,SHF不锈钢2212,SS2212,SS,500,500,SHF
SHF,SS2301,SHF不锈钢2301,SS2301,SS,500,500,SHF
SHF,SS2302,SHF不锈钢2302,SS2302,SS,500,500,SHF
SHF,SS2303,SHF不锈钢2303,SS2303,SS,500,500,SHF
SHF,SS2304,SHF不锈钢2304,SS2304,SS,500,500,SHF
SHF,SS2305,SHF不锈钢2305,SS2305,SS,500,500,SHF
SHF,SS2306,SHF不锈钢2306,SS2306,SS,500,500,SHF
SHF,SS2307,SHF不锈钢2307,SS2307,SS,500,500,SHF
SHF,SS2308,SHF不锈钢2308,SS2308,SS,500,500,SHF
SHF,WR0909,SHF线材0909,WR0909,WR,500,500,SHF
SHF,WR0910,SHF线材0910,WR0910,WR,500,500,SHF
SHF,WR0911,SHF线材0911,WR0911,WR,500,500,SHF
SHF,WR0912,SHF线材0912,WR0912,WR,500,500,SHF
SHF,WR1001,SHF线材1001,WR1001,WR,500,500,SHF
SHF,WR1002,SHF线材1002,WR1002,WR,500,500,SHF
SHF,WR1003,SHF线材1003,WR1003,WR,500,500,SHF
SHF,WR1004,SHF线材1004,WR1004,WR,500,500,SHF
SHF,WR1005,SHF线材1005,WR1005,WR,500,500,SHF
SHF,WR1006,SHF线材1006,WR1006,WR,500,500,SHF
SHF,WR1007,SHF线材1007,WR1007,WR,500,500,SHF
SHF,WR1008,SHF线材1008,WR1008,WR,500,500,SHF
SHF,WR1009,SHF线材1009,WR1009,WR,500,500,SHF
SHF,WR1010,SHF线材1010,WR1010,WR,500,500,SHF
SHF,WR1011,SHF线材1011,WR1011,WR,500,500,SHF
SHF,WR1012,SHF线材1012,WR1012,WR,500,500,SHF
SHF,WR1101,SHF线材1101,WR1101,WR,500,500,SHF
SHF,WR1102,SHF线材1102,WR1102,WR,500,500,SHF
SHF,WR1103,SHF线材1103,WR1103,WR,500,500,SHF
SHF,WR1104,SHF线材1104,WR1104,WR,500,500,SHF
SHF,WR1105,SHF线材1105,WR1105,WR,500,500,SHF
SHF,WR1106,SHF线材1106,WR1106,WR,500,500,SHF
SHF,WR1107,SHF线材1107,WR1107,WR,500,500,SHF
SHF,WR1108,SHF线材1108,WR1108,WR,500,500,SHF
SHF,WR1109,SHF线材1109,WR1109,WR,500,500,SHF
SHF,WR1110,SHF线材1110,WR1110,WR,500,500,SHF
SHF,WR1111,SHF线材1111,WR1111,WR,500,500,SHF
SHF,WR1112,SHF线材1112,WR1112,WR,500,500,SHF
SHF,WR1201,SHF线材1201,WR1201,WR,500,500,SHF
SHF,WR1202,SHF线材1202,WR1202,WR,500,500,SHF
SHF,WR1203,SHF线材1203,WR1203,WR,500,500,SHF
SHF,WR1204,SHF线材1204,WR1204,WR,500,500,SHF
SHF,WR1205,SHF线材1205,WR1205,WR,500,500,SHF
SHF,WR1206,SHF线材1206,WR1206,WR,500,500,SHF
SHF,WR1207,SHF线材1207,WR1207,WR,500,500,SHF
SHF,WR1208,SHF线材1208,WR1208,WR,500,500,SHF
SHF,WR1209,SHF线材1209,WR1209,WR,500,500,SHF
SHF,WR1210,SHF线材1210,WR1210,WR,500,500,SHF
SHF,WR1211,SHF线材1211,WR1211,WR,500,500,SHF
SHF,WR1212,SHF线材1212,WR1212,WR,500,500,SHF
SHF,WR1301,SHF线材1301,WR1301,WR,500,500,SHF
SHF,WR1302,SHF线材1302,WR1302,WR,500,500,SHF
SHF,WR1303,SHF线材1303,WR1303,WR,500,500,SHF
SHF,WR1304,SHF线材1304,WR1304,WR,500,500,SHF
SHF,WR1305,SHF线材1305,WR1305,WR,500,500,SHF
SHF,WR1306,SHF线材1306,WR1306,WR,500,500,SHF
SHF,WR1307,SHF线材1307,WR1307,WR,500,500,SHF
SHF,WR1308,SHF线材1308,WR1308,WR,500,500,SHF
SHF,WR1309,SHF线材1309,WR1309,WR,500,500,SHF
SHF,WR1310,SHF线材1310,WR1310,WR,500,500,SHF
SHF,WR1311,SHF线材1311,WR1311,WR,500,500,SHF
SHF,WR1312,SHF线材1312,WR1312,WR,500,500,SHF
SHF,WR1401,SHF线材1401,WR1401,WR,500,500,SHF
SHF,WR1402,SHF线材1402,WR1402,WR,500,500,SHF
SHF,WR1403,SHF线材1403,WR1403,WR,500,500,SHF
SHF,WR1404,SHF线材1404,WR1404,WR,500,500,SHF
SHF,WR1405,SHF线材1405,WR1405,WR,500,500,SHF
SHF,WR1406,SHF线材1406,WR1406,WR,500,500,SHF
SHF,WR1407,SHF线材1407,WR1407,WR,500,500,SHF
SHF,WR1408,SHF线材1408,WR1408,WR,500,500,SHF
SHF,WR1409,SHF线材1409,WR1409,WR,500,500,SHF
SHF,WR1410,SHF线材1410,WR1410,WR,500,500,SHF
SHF,WR1411,SHF线材1411,WR1411,WR,500,500,SHF
SHF,WR1412,SHF线材1412,WR1412,WR,500,500,SHF
SHF,WR1501,SHF线材1501,WR1501,WR,500,500,SHF
SHF,WR1502,SHF线材1502,WR1502,WR,500,500,SHF
SHF,WR1503,SHF线材1503,WR1503,WR,500,500,SHF
SHF,WR1504,SHF线材1504,WR1504,WR,500,500,SHF
SHF,WR1505,SHF线材1505,WR1505,WR,500,500,SHF
SHF,WR1506,SHF线材1506,WR1506,WR,500,500,SHF
SHF,WR1507,SHF线材1507,WR1507,WR,500,500,SHF
SHF,WR1508,SHF线材1508,WR1508,WR,500,500,SHF
SHF,WR1509,SHF线材1509,WR1509,WR,500,500,SHF
SHF,WR1510,SHF线材1510,WR1510,WR,500,500,SHF
SHF,WR1511,SHF线材1511,WR1511,WR,500,500,SHF
SHF,WR1512,SHF线材1512,WR1512,WR,500,500,SHF
SHF,WR1601,SHF线材1601,WR1601,WR,500,500,SHF
SHF,WR1602,SHF线材1602,WR1602,WR,500,500,SHF
SHF,WR1603,SHF线材1603,WR1603,WR,500,500,SHF
SHF,WR1604,SHF线材1604,WR1604,WR,500,500,SHF
SHF,WR1605,SHF线材1605,WR1605,WR,500,500,SHF
SHF,WR1606,SHF线材1606,WR1606,WR,500,500,SHF
SHF,WR1607,SHF线材1607,WR1607,WR,500,500,SHF
SHF,WR1608,SHF线材1608,WR1608,WR,500,500,SHF
SHF,WR1609,SHF线材1609,WR1609,WR,500,500,SHF
SHF,WR1610,SHF线材1610,WR1610,WR,500,500,SHF
SHF,WR1611,SHF线材1611,WR1611,WR,500,500,SHF
SHF,WR1612,SHF线材1612,WR1612,WR,500,500,SHF
SHF,WR1701,SHF线材1701,WR1701,WR,500,500,SHF
SHF,WR1702,SHF线材1702,WR1702,WR,500,500,SHF
SHF,WR1703,SHF线材1703,WR1703,WR,500,500,SHF
SHF,WR1704,SHF线材1704,WR1704,WR,500,500,SHF
SHF,WR1705,SHF线材1705,WR1705,WR,500,500,SHF
SHF,WR1706,SHF线材1706,WR1706,WR,500,500,SHF
SHF,WR1707,SHF线材1707,WR1707,WR,500,500,SHF
SHF,WR1708,SHF线材1708,WR1708,WR,500,500,SHF
SHF,WR1709,SHF线材1709,WR1709,WR,500,500,SHF
SHF,WR1710,SHF线材1710,WR1710,WR,500,500,SHF
SHF,WR1711,SHF线材1711,WR1711,WR,500,500,SHF
SHF,WR1712,SHF线材1712,WR1712,WR,500,500,SHF
SHF,WR1801,SHF线材1801,WR1801,WR,500,500,SHF
SHF,WR1802,SHF线材1802,WR1802,WR,500,500,SHF
SHF,WR1803,SHF线材1803,WR1803,WR,500,500,SHF
SHF,WR1804,SHF线材1804,WR1804,WR,500,500,SHF
SHF,WR1805,SHF线材1805,WR1805,WR,500,500,SHF
SHF,WR1806,SHF线材1806,WR1806,WR,500,500,SHF
SHF,WR1807,SHF线材1807,WR1807,WR,500,500,SHF
SHF,WR1808,SHF线材1808,WR1808,WR,500,500,SHF
SHF,WR1809,SHF线材1809,WR1809,WR,500,500,SHF
SHF,WR1810,SHF线材1810,WR1810,WR,500,500,SHF
SHF,WR1811,SHF线材1811,WR1811,WR,500,500,SHF
SHF,WR1812,SHF线材1812,WR1812,WR,500,500,SHF
SHF,WR1901,SHF线材1901,WR1901,WR,500,500,SHF
SHF,WR1902,SHF线材1902,WR1902,WR,500,500,SHF
SHF,WR1903,SHF线材1903,WR1903,WR,500,500,SHF
SHF,WR1904,SHF线材1904,WR1904,WR,500,500,SHF
SHF,WR1905,SHF线材1905,WR1905,WR,500,500,SHF
SHF,WR1906,SHF线材1906,WR1906,WR,500,500,SHF
SHF,WR1907,SHF线材1907,WR1907,WR,500,500,SHF
SHF,WR1908,SHF线材1908,WR1908,WR,500,500,SHF
SHF,WR1909,SHF线材1909,WR1909,WR,500,500,SHF
SHF,WR1910,SHF线材1910,WR1910,WR,500,500,SHF
SHF,WR1911,SHF线材1911,WR1911,WR,500,500,SHF
SHF,WR1912,SHF线材1912,WR1912,WR,500,500,SHF
SHF,WR2001,SHF线材2001,WR2001,WR,500,500,SHF
SHF,WR2002,SHF线材2002,WR2002,WR,500,500,SHF
SHF,WR2003,SHF线材2003,WR2003,WR,500,500,SHF
SHF,WR2004,SHF线材2004,WR2004,WR,500,500,SHF
SHF,WR2005,SHF线材2005,WR2005,WR,500,500,SHF
SHF,WR2006,SHF线材2006,WR2006,WR,500,500,SHF
SHF,WR2007,SHF线材2007,WR2007,WR,500,500,SHF
SHF,WR2008,SHF线材2008,WR2008,WR,500,500,SHF
SHF,WR2009,SHF线材2009,WR2009,WR,500,500,SHF
SHF,WR2010,SHF线材2010,WR2010,WR,500,500,SHF
SHF,WR2011,SHF线材2011,WR2011,WR,500,500,SHF
SHF,WR2012,SHF线材2012,WR2012,WR,500,500,SHF
